"speed_main","flow_main","week","speed_ngh_432","year2011","year2012","year2013","year2014","year2015","year2016","year2017","year2018","year2019","hour7","hour8","hour9"
109.13,2736,23,100.82,1,0,0,0,0,0,0,0,0,0,0,1
115.47,2005,41,105.37,0,0,0,0,0,0,0,0,1,0,0,0
112.3,1653,20,104.94,0,1,0,0,0,0,0,0,0,0,0,0
115.52,2130,25,110.82,0,0,0,0,0,0,0,1,0,0,0,0
105.62,605,19,93.89,0,0,0,0,1,0,0,0,0,0,0,0
95.67,2862,2,87.61,1,0,0,0,0,0,0,0,0,0,0,1
72.37,3042.55,47,88.99,0,0,1,0,0,0,0,0,0,1,0,0
107.24,3424.39,23,96.39,0,0,0,0,0,0,0,0,0,1,0,0
110.79,2050,42,106.76,0,0,0,0,1,0,0,0,0,0,0,0
79.18,3421,5,78.77,1,0,0,0,0,0,0,0,0,0,1,0
114.76,3137,13,108.78,0,0,0,0,0,0,0,0,1,0,0,1
88.8,2450,4,91.66,1,0,0,0,0,0,0,0,0,0,1,0
123.37,307.12,1,113.29,0,0,0,0,0,0,0,0,1,0,0,0
111.51,1944,27,89.22,0,0,0,0,1,0,0,0,0,0,0,0
98.91,3309,34,107.6,0,0,0,0,0,0,1,0,0,1,0,0
111.15,3180,52,105.84,0,0,0,0,1,0,0,0,0,1,0,0
103.34,3198,46,96.34,0,0,0,1,0,0,0,0,0,0,0,1
113.36,1470,1,107.79,0,0,1,0,0,0,0,0,0,0,0,1
110.35,1522,4,105.44,0,1,0,0,0,0,0,0,0,0,0,0
114.03,3344,27,106.62,0,0,0,0,0,1,0,0,0,0,0,1
111.57,1799,35,87.26,0,0,0,0,1,0,0,0,0,0,0,0
101.99,3303.53,6,92.53,0,0,1,0,0,0,0,0,0,1,0,0
97.35,3077.29,17,94.31,0,0,1,0,0,0,0,0,0,0,0,1
107.2,3180,20,90.71,1,0,0,0,0,0,0,0,0,1,0,0
117.59,2849,30,112.17,0,0,0,0,0,1,0,0,0,1,0,0
110.93,1568,48,104.15,0,0,0,1,0,0,0,0,0,0,0,0
113.79,2011,4,110.03,0,0,0,0,0,0,0,1,0,0,0,0
106.13,3193.22,43,97.45,0,0,1,0,0,0,0,0,0,0,1,0
114.22,2700,30,105.41,0,0,0,0,0,0,0,0,0,0,1,0
100.18,3062,47,96.7,0,0,0,1,0,0,0,0,0,0,0,1
117.98,2922,32,115.42,0,0,0,0,0,0,0,0,1,1,0,0
108.33,3342.86,25,98.27,0,0,0,0,0,0,0,0,0,1,0,0
114.98,2151,42,110.11,0,0,0,0,0,0,0,1,0,0,0,0
114.94,3163,31,108.61,0,0,0,0,0,0,0,1,0,0,0,1
109.96,1566,40,104.16,0,0,0,1,0,0,0,0,0,0,0,0
112.93,1588,25,106.12,1,0,0,0,0,0,0,0,0,0,0,0
112.1,3422,41,108.47,0,0,0,0,0,0,1,0,0,0,0,1
114.15,3367,39,107.86,0,0,0,0,0,1,0,0,0,0,0,1
102.54,3320.69,4,95.5,0,0,1,0,0,0,0,0,0,1,0,0
107.57,3405,25,73.59,0,0,0,0,1,0,0,0,0,0,0,1
107.53,3251,45,97.97,0,1,0,0,0,0,0,0,0,0,1,0
114.45,2942,30,108.39,0,0,0,0,0,1,0,0,0,0,0,1
111.03,1543,49,104.85,0,1,0,0,0,0,0,0,0,0,0,0
107.53,3350.85,19,101.5,0,0,1,0,0,0,0,0,0,1,0,0
110.81,1532,18,105.57,1,0,0,0,0,0,0,0,0,0,0,0
111.09,1674,16,105.59,0,1,0,0,0,0,0,0,0,0,0,0
70.54,3278,45,87.79,0,0,0,1,0,0,0,0,0,1,0,0
111.15,2780.34,33,105.29,0,0,1,0,0,0,0,0,0,1,0,0
112.84,3343,27,107.85,0,0,0,0,0,0,1,0,0,0,0,1
106.99,3342.5,10,100.01,0,0,1,0,0,0,0,0,0,0,1,0
107.18,3148.3,22,100.53,0,0,1,0,0,0,0,0,0,1,0,0
113.24,3374,22,108.95,0,0,0,0,0,0,0,1,0,0,0,1
112.69,1830,26,105.51,1,0,0,0,0,0,0,0,0,1,0,0
113.03,3162,51,107.49,0,0,0,0,0,0,1,0,0,0,0,1
113.78,3458,22,107.4,0,0,0,0,0,0,1,0,0,0,0,1
109.55,3290.77,28,100.4,0,0,0,0,0,0,0,0,0,0,1,0
109.36,1776,48,102.45,1,0,0,0,0,0,0,0,0,0,0,0
113.97,3097,25,107.87,0,0,0,0,0,1,0,0,0,0,0,1
102.09,3490.43,22,94.56,0,0,0,0,0,0,0,0,0,0,1,0
68.49,3001.03,51,83.41,0,0,0,1,0,0,0,0,0,0,0,1
113.09,3421,46,105.95,0,0,0,0,0,1,0,0,0,0,0,1
98.38,3212.61,3,91.88,0,0,0,1,0,0,0,0,0,1,0,0
45.5,2953.93,48,85.15,0,0,1,0,0,0,0,0,0,0,1,0
105.1,3168.62,14,101.64,0,0,1,0,0,0,0,0,0,0,0,1
115.37,1131,18,110.9,0,0,1,0,0,0,0,0,0,0,0,1
118.35,3173,33,111.96,0,0,0,0,0,0,0,1,0,1,0,0
107.02,2675.56,34,98.27,1,0,0,0,0,0,0,0,0,0,0,1
114.91,2006,28,111.59,0,0,0,0,0,0,1,0,0,0,0,0
108.68,3381.11,27,99.73,0,0,0,0,0,0,0,0,0,0,1,0
111.04,3006.21,29,105.05,1,0,0,0,0,0,0,0,0,1,0,0
108.66,2644.07,9,102,0,0,1,0,0,0,0,0,0,0,0,1
112.91,3064,44,108.48,0,0,0,0,0,1,0,0,0,0,0,1
116.57,3313,29,110.92,0,0,0,0,0,1,0,0,0,1,0,0
113.35,3324,10,106.39,0,0,0,0,0,0,0,1,0,0,0,1
114.39,2487.46,32,107.1,1,0,0,0,0,0,0,0,0,1,0,0
59.29,2939,43,84.42,0,0,0,1,0,0,0,0,0,0,1,0
102.51,3405.52,4,95.83,0,0,1,0,0,0,0,0,0,0,1,0
106.56,2694.83,35,101.69,0,0,1,0,0,0,0,0,0,0,0,1
110.84,3205,32,80.99,0,0,0,0,1,0,0,0,0,0,1,0
78.29,1746.21,3,82.24,0,0,1,0,0,0,0,0,0,0,0,1
117.66,247.24,52,113.77,0,0,0,0,0,0,0,1,0,1,0,0
107.36,2329.66,11,101.77,0,0,0,1,0,0,0,0,0,0,0,1
51.81,3102,39,85.46,0,0,0,1,0,0,0,0,0,0,1,0
106.05,3347.55,24,97.54,0,0,0,0,0,0,0,0,0,1,0,0
105.33,2714,1,98.29,0,1,0,0,0,0,0,0,0,0,1,0
114.54,1321,32,111.68,0,0,0,0,0,0,1,0,0,0,0,0
114.72,3457,23,107.49,0,0,0,0,0,0,0,0,1,0,0,1
59.32,3280,6,85.29,0,0,0,1,0,0,0,0,0,0,1,0
104.46,3220,45,95.36,0,0,0,1,0,0,0,0,0,0,0,1
114.59,2292.56,19,109.81,0,0,0,0,0,1,0,0,0,0,0,0
109.04,1658,46,104.54,0,0,0,1,0,0,0,0,0,0,0,0
110.05,1165,31,113.93,0,0,0,0,0,0,0,0,1,0,0,0
112.86,2944.8,31,105.3,0,1,0,0,0,0,0,0,0,0,1,0
103.51,3237.97,28,97.85,0,0,1,0,0,0,0,0,0,1,0,0
115.72,1544,33,112.32,0,0,0,0,0,0,0,1,0,0,0,0
105.39,3314.24,18,100.02,0,0,0,1,0,0,0,0,0,0,1,0
107.11,3068.08,14,99.5,0,1,0,0,0,0,0,0,0,0,0,1
109.66,2628.89,4,102.99,0,0,0,1,0,0,0,0,0,0,0,1
105.66,3395,2,95.63,0,1,0,0,0,0,0,0,0,1,0,0
111.13,1866,3,107.65,0,0,0,0,0,1,0,0,0,0,0,0
110.03,1637,13,104.97,0,1,0,0,0,0,0,0,0,0,0,0
104.09,2776.55,33,98.99,0,0,1,0,0,0,0,0,0,0,0,1
110.29,2633,35,101.06,0,0,0,0,0,0,0,0,0,0,0,1
113.63,2023,53,109.43,0,0,0,0,1,0,0,0,0,1,0,0
115.69,1966,28,111.17,0,0,0,0,0,1,0,0,0,0,0,0
117.68,294.83,52,111.69,0,0,0,0,0,0,1,0,0,1,0,0
113.46,3445,38,107.45,0,0,0,0,0,1,0,0,0,0,0,1
110,1551.6,45,104.77,0,0,1,0,0,0,0,0,0,0,0,0
101.16,2063,19,87.14,0,0,0,0,1,0,0,0,0,0,0,1
99.19,3025.42,7,98.42,0,0,0,0,1,0,0,0,0,0,0,1
105.14,2976,50,95.08,0,1,0,0,0,0,0,0,0,0,0,1
112.91,2066,11,108.73,0,0,0,0,0,0,0,1,0,0,0,0
116.57,381.36,18,110.82,0,0,1,0,0,0,0,0,0,1,0,0
117.42,2557,31,112.44,0,0,0,0,0,0,0,1,0,1,0,0
107.99,2871,7,91.72,0,1,0,0,0,0,0,0,0,0,0,1
104.79,2587,36,93.04,0,0,0,0,0,0,0,0,0,0,0,1
110.71,1578,37,105.31,0,1,0,0,0,0,0,0,0,0,0,0
101.38,3440,51,83.67,1,0,0,0,0,0,0,0,0,0,1,0
113.77,1232.2,30,109.31,0,1,0,0,0,0,0,0,0,0,0,0
110.27,1504.07,12,105.94,0,0,1,0,0,0,0,0,0,0,0,0
108.62,3203,8,98.54,1,0,0,0,0,0,0,0,0,1,0,0
111.45,1998,50,107.73,0,0,0,0,1,0,0,0,0,0,0,0
95.97,2745.56,5,96.75,0,0,0,1,0,0,0,0,0,0,0,1
113.15,3385,18,108.28,0,0,0,0,0,1,0,0,0,0,0,1
112.2,3147,28,106.41,0,0,0,0,0,1,0,0,0,0,0,1
108.68,3286.67,8,100.24,0,0,0,1,0,0,0,0,0,0,1,0
106.69,2809.83,42,99.81,0,0,1,0,0,0,0,0,0,0,0,1
113.91,2826,32,107.95,0,0,0,0,0,0,1,0,0,0,0,1
112.35,1937,5,107.91,0,0,0,0,0,1,0,0,0,0,0,0
105.67,3252,10,98.12,0,0,0,1,0,0,0,0,0,1,0,0
111.65,1829,9,107.5,0,0,0,0,0,1,0,0,0,0,0,0
113.74,3351,4,107,0,0,0,0,0,0,0,1,0,0,0,1
108.95,1637,45,104.25,0,0,0,1,0,0,0,0,0,0,0,0
110.14,1494,38,105.27,0,0,0,1,0,0,0,0,0,0,0,0
113.01,3275,7,105.27,0,0,0,0,0,0,0,1,0,0,0,1
113.25,3092,1,107.98,0,0,0,0,0,0,1,0,0,1,0,0
107.66,3122,4,106.07,0,0,0,0,0,1,0,0,0,0,0,1
120.34,337,1,114.98,0,0,0,0,0,0,0,0,1,0,1,0
107.33,2606.9,9,99.23,0,0,0,1,0,0,0,0,0,0,0,1
91.02,2957.29,48,94.13,0,0,0,1,0,0,0,0,0,0,0,1
96.89,3061.03,15,91.86,0,0,0,1,0,0,0,0,0,0,0,1
112.67,1583,28,109.47,1,0,0,0,0,0,0,0,0,0,0,0
111.03,3420,7,106.65,0,0,0,0,0,1,0,0,0,0,1,0
79.72,3404.48,46,83.06,0,0,1,0,0,0,0,0,0,0,1,0
105.91,3128,45,98.22,0,1,0,0,0,0,0,0,0,0,0,1
105.89,3117,16,99.31,0,1,0,0,0,0,0,0,0,0,0,1
109.08,1593.1,16,105.2,0,0,0,1,0,0,0,0,0,0,0,0
106.85,3286,38,94.74,0,0,0,0,0,0,0,0,0,1,0,0
109.36,3301.88,28,101.73,0,1,0,0,0,0,0,0,0,0,1,0
112.85,1230,1,109.25,0,0,0,0,0,0,0,1,0,0,0,0
99.49,3042.71,49,84.74,0,0,0,0,0,0,0,0,0,1,0,0
113.54,1912,37,108.5,0,0,0,0,0,0,1,0,0,0,0,0
111.42,3221,49,106.9,0,0,0,0,1,0,0,0,0,0,0,1
54.34,3237,37,80.78,0,0,0,1,0,0,0,0,0,0,1,0
117.84,3129,40,103.96,0,0,0,0,0,0,0,0,1,1,0,0
113.57,3099,5,107.67,0,0,0,0,0,0,1,0,0,0,0,1
98.97,3124,48,80.98,0,0,0,0,0,0,0,0,0,1,0,0
107.45,2995.2,5,99.44,0,0,1,0,0,0,0,0,0,0,0,1
90.04,3393.56,39,93.07,0,0,1,0,0,0,0,0,0,1,0,0
114.47,1943,38,109.85,0,0,0,0,0,1,0,0,0,0,0,0
107.57,3404,44,94.35,0,0,0,0,0,0,0,0,0,1,0,0
107.05,3255,15,91.31,1,0,0,0,0,0,0,0,0,1,0,0
106.09,3216.92,41,100.06,0,1,0,0,0,0,0,0,0,0,0,1
114.16,2009,17,109.63,0,0,0,0,0,0,1,0,0,0,0,0
111.78,1029.82,30,107.15,0,0,0,0,0,0,0,0,0,0,0,0
114.6,1749,29,111.05,0,0,0,0,0,1,0,0,0,0,0,0
78.91,3413.9,17,90.61,0,0,0,1,0,0,0,0,0,1,0,0
108.24,3458,35,95.2,0,0,0,0,0,0,0,0,0,0,1,0
107.71,1560,42,99.71,0,0,0,0,0,0,0,0,0,0,0,0
106.63,3043.85,10,99.51,0,0,0,1,0,0,0,0,0,0,1,0
110.44,3195,22,100.11,0,0,0,0,0,0,0,0,1,0,0,1
37.94,2811,50,76.35,0,0,0,1,0,0,0,0,0,0,0,1
114.43,2117,29,111.66,0,0,0,0,0,0,0,1,0,0,0,0
104.75,3407.8,28,95.45,0,0,1,0,0,0,0,0,0,0,1,0
88.34,3101,50,86.43,0,0,0,0,0,0,0,0,0,1,0,0
113.1,3462.27,34,107.73,0,0,0,0,0,1,0,0,0,0,0,1
111.67,1402,34,107.13,0,0,1,0,0,0,0,0,0,0,0,0
112.93,2175,15,109.87,0,0,0,0,0,0,0,0,1,0,0,0
114.27,2165.17,40,107.84,0,0,0,0,0,0,0,0,1,0,0,0
109.16,1388,2,102.06,1,0,0,0,0,0,0,0,0,0,0,0
64.62,3248,42,83.04,0,0,0,1,0,0,0,0,0,0,1,0
110.09,2729.23,30,101.26,0,0,0,0,0,0,0,0,0,0,0,1
88.34,3234,48,95.46,1,0,0,0,0,0,0,0,0,0,1,0
112.36,3268,7,107.48,0,0,0,0,0,1,0,0,0,0,0,1
110.19,1644,15,104.52,1,0,0,0,0,0,0,0,0,0,0,0
112.1,2048,52,102.63,0,0,0,0,0,0,0,0,0,0,1,0
111.96,1791,17,105.47,1,0,0,0,0,0,0,0,0,0,0,0
104.04,2109,22,89.58,0,0,0,0,1,0,0,0,0,0,0,0
55.77,3254,38,85.31,0,0,0,1,0,0,0,0,0,0,1,0
49.86,2754,41,57.93,0,0,0,0,0,0,0,0,0,0,1,0
111.99,2482.86,30,104.53,0,1,0,0,0,0,0,0,0,1,0,0
106.19,1799,50,99.06,0,0,0,0,0,0,1,0,0,0,0,0
107.62,3477.39,29,99.2,0,1,0,0,0,0,0,0,0,0,1,0
112.5,3442,40,107.83,0,0,0,0,0,0,1,0,0,0,0,1
109.11,3272.31,26,95.93,0,0,0,0,0,0,0,0,0,1,0,0
112.44,1487.78,29,106.95,1,0,0,0,0,0,0,0,0,0,0,0
106.7,3314,27,99.09,1,0,0,0,0,0,0,0,0,0,0,1
113.64,2260,47,108.15,0,0,0,0,0,0,0,1,0,0,0,0
110.93,3482,29,81.76,0,0,0,0,1,0,0,0,0,0,1,0
82.87,3373.22,38,89.88,0,0,1,0,0,0,0,0,0,1,0,0
79.46,3338,46,89.63,0,0,0,1,0,0,0,0,0,1,0,0
113.06,2415.38,21,110.98,0,0,0,0,0,0,0,1,0,0,0,0
113,3302,47,106.46,0,0,0,0,0,0,1,0,0,0,0,1
116.58,3144.62,34,110.25,0,0,0,0,0,1,0,0,0,1,0,0
104.77,2949,51,95.65,1,0,0,0,0,0,0,0,0,1,0,0
105.75,2666,6,97.5,0,0,0,0,1,0,0,0,0,0,0,1
107.36,2735.17,29,101.41,0,0,1,0,0,0,0,0,0,0,0,1
109.13,1565,51,103.9,1,0,0,0,0,0,0,0,0,0,0,0
109.77,1593.33,11,104.06,0,1,0,0,0,0,0,0,0,0,0,0
116.8,2113,29,115.49,0,0,0,0,0,0,0,0,1,0,0,0
110.95,1627,41,104.29,0,0,0,0,0,0,0,0,0,0,0,0
75.5,3095,41,81.28,0,0,0,1,0,0,0,0,0,1,0,0
109.39,2546.25,8,102.91,0,0,0,1,0,0,0,0,0,0,0,1
107.37,3428,12,94.3,1,0,0,0,0,0,0,0,0,1,0,0
105.46,3164.75,41,98.69,0,0,1,0,0,0,0,0,0,0,0,1
109.69,3236,33,81.61,0,0,0,0,1,0,0,0,0,0,0,1
89.02,3386,48,90.13,0,0,0,1,0,0,0,0,0,1,0,0
106.6,3097,1,91.96,1,0,0,0,0,0,0,0,0,1,0,0
47.65,3151.91,45,84.78,0,0,1,0,0,0,0,0,0,0,1,0
110.6,1436,8,104.01,1,0,0,0,0,0,0,0,0,0,0,0
116.33,638,18,112.76,0,0,1,0,0,0,0,0,0,0,1,0
106.1,3165,17,97.5,0,1,0,0,0,0,0,0,0,1,0,0
116.33,3290.36,30,112.08,0,0,0,0,0,0,1,0,0,1,0,0
109.9,1674,9,104.28,1,0,0,0,0,0,0,0,0,0,0,0
113.35,2555.17,30,105,1,0,0,0,0,0,0,0,0,1,0,0
98.74,3142,21,49.22,0,0,0,0,1,0,0,0,0,0,0,1
110.83,1314,1,102.73,1,0,0,0,0,0,0,0,0,0,0,0
112.21,1945,6,108.42,0,0,0,0,0,0,1,0,0,0,0,0
115.4,1588,33,111.78,0,0,0,0,0,1,0,0,0,0,0,0
111.15,1745.45,21,104.04,0,0,1,0,0,0,0,0,0,0,0,0
109.45,1536,18,103.99,0,1,0,0,0,0,0,0,0,0,0,0
116.34,1953,16,112,0,0,0,0,0,1,0,0,0,0,0,0
110.24,3270,29,103.4,1,0,0,0,0,0,0,0,0,0,1,0
113,1949,18,107.64,0,0,0,0,0,0,0,1,0,0,0,0
105,3306,48,95.28,1,0,0,0,0,0,0,0,0,1,0,0
107.87,3053,32,100.75,0,1,0,0,0,0,0,0,0,0,1,0
110.34,1527,2,105.5,0,1,0,0,0,0,0,0,0,0,0,0
63,3494.24,15,86.17,0,0,1,0,0,0,0,0,0,0,1,0
110.9,1539,51,105.86,0,1,0,0,0,0,0,0,0,0,0,0
112.47,1504.07,25,106.85,0,0,1,0,0,0,0,0,0,0,0,0
113.5,644,52,108.44,1,0,0,0,0,0,0,0,0,0,0,0
53.76,3093.1,17,85.54,0,0,0,1,0,0,0,0,0,0,1,0
108.71,3293,42,106.69,0,0,0,0,0,0,1,0,0,0,0,1
114.76,850,52,110.47,0,0,0,0,0,1,0,0,0,0,0,0
115.6,2914,32,111.91,0,0,0,0,0,0,1,0,0,1,0,0
114.54,2394,2,100.75,0,0,0,0,0,0,0,0,1,0,0,1
104.45,3382,49,97.02,0,1,0,0,0,0,0,0,0,0,1,0
112.23,1581,25,105.88,0,1,0,0,0,0,0,0,0,0,0,0
110.12,1449,50,103.5,0,0,0,0,0,0,0,0,0,0,0,0
94.02,3320,17,97.62,1,0,0,0,0,0,0,0,0,0,1,0
108.74,507.86,1,105.29,0,0,1,0,0,0,0,0,0,0,0,0
115,1957,41,109.79,0,0,0,0,0,1,0,0,0,0,0,0
106.06,2956,41,96.03,1,0,0,0,0,0,0,0,0,0,0,1
106.24,2956,40,97.33,0,0,0,1,0,0,0,0,0,0,0,1
114.22,3304,26,107.82,0,0,0,0,0,1,0,0,0,0,0,1
104.21,3492,12,96.09,0,0,0,0,0,0,0,0,1,0,0,1
108.61,3412,26,100.85,0,1,0,0,0,0,0,0,0,1,0,0
109.8,2041,41,107.96,0,0,0,0,0,0,1,0,0,0,0,0
107,2594.4,31,101.43,0,1,0,0,0,0,0,0,0,0,0,1
95.21,3215.59,47,94.22,0,0,1,0,0,0,0,0,0,0,0,1
115.67,1944,28,115.67,0,0,0,0,0,0,0,0,1,0,0,0
81.03,3083,49,90.85,0,0,0,1,0,0,0,0,0,0,1,0
112.19,2142,12,109.56,0,0,0,0,0,0,0,1,0,0,0,0
112.76,3429,13,106.87,0,0,0,0,0,0,0,1,0,0,0,1
112.07,2070,13,107.35,0,0,0,0,0,1,0,0,0,0,0,0
110.83,2730,32,82.82,0,0,0,0,1,0,0,0,0,1,0,0
110.48,2102,20,112.02,0,0,0,0,0,0,0,0,1,0,0,0
105.1,2895.65,42,96.47,0,1,0,0,0,0,0,0,0,0,0,1
43.84,2746.67,3,66.43,0,0,0,1,0,0,0,0,0,0,1,0
109,3330,42,105.1,0,0,0,0,1,0,0,0,0,0,0,1
110.63,1542,2,105,0,0,0,0,1,0,0,0,0,0,0,0
111.78,1735.86,28,106.41,0,1,0,0,0,0,0,0,0,0,0,0
114.72,2208,46,104.45,0,0,0,0,0,0,0,1,0,0,0,0
111.87,1678.78,23,107.27,0,0,0,0,0,0,0,0,0,0,0,0
112.66,1008.62,31,107.69,0,0,1,0,0,0,0,0,0,0,0,0
111.35,1395.85,29,106.51,0,0,1,0,0,0,0,0,0,0,0,0
73.61,3466.42,25,77.51,0,0,0,0,0,0,0,0,0,0,1,0
115.59,1703,34,110.89,0,0,0,0,0,1,0,0,0,0,0,0
115.89,3452,29,110.68,0,0,0,0,0,1,0,0,0,0,1,0
113.3,1825,18,112.57,0,0,0,0,0,0,0,0,1,0,0,0
107.29,3061,9,98.61,1,0,0,0,0,0,0,0,0,0,0,1
115.04,2068,25,111.64,0,0,0,0,0,0,0,0,1,0,0,0
117.58,3414,31,111.67,0,0,0,0,0,0,0,1,0,0,1,0
85.7,3258,42,91.5,0,0,0,1,0,0,0,0,0,1,0,0
107.38,3449,19,98.35,0,1,0,0,0,0,0,0,0,1,0,0
117.18,2870,32,112.84,0,0,0,0,0,0,0,1,0,1,0,0
115.86,1297,31,112.85,0,0,0,0,0,0,0,1,0,0,0,0
107.66,2993,25,97.4,1,0,0,0,0,0,0,0,0,0,0,1
108.63,3261,45,91.74,0,0,0,0,0,0,0,0,0,0,1,0
105.15,3483.33,5,86.07,0,0,1,0,0,0,0,0,0,0,1,0
110.15,1443.05,37,104.8,0,0,1,0,0,0,0,0,0,0,0,0
105.52,3489,2,84.92,0,1,0,0,0,0,0,0,0,0,1,0
109.78,1589.47,47,104.62,0,0,1,0,0,0,0,0,0,0,0,0
103.89,3466.78,16,96.13,0,0,0,1,0,0,0,0,0,0,1,0
49.41,3065.08,5,83,0,0,0,0,1,0,0,0,0,0,1,0
80.7,3206,50,86.8,0,0,0,1,0,0,0,0,0,1,0,0
115.41,3183,35,109.66,0,0,0,0,0,1,0,0,0,0,0,1
87.73,3396,42,90.16,0,0,1,0,0,0,0,0,0,1,0,0
114.5,3200,19,107.69,0,0,0,0,0,0,0,0,1,0,0,1
106.05,1601,14,112.06,0,0,0,0,0,0,0,0,1,0,0,0
114.24,2694,1,109.78,0,0,0,0,0,0,0,1,0,1,0,0
109.88,3156.61,33,98.76,1,0,0,0,0,0,0,0,0,0,1,0
106.17,3407,46,95.68,1,0,0,0,0,0,0,0,0,1,0,0
113.78,3415,3,105.1,0,0,0,0,0,0,0,1,0,0,0,1
112.29,1898,24,106.52,1,0,0,0,0,0,0,0,0,0,0,0
114.9,3163,33,111.29,0,0,0,0,0,0,1,0,0,1,0,0
114.1,3389,25,106.9,0,0,0,0,0,0,0,1,0,0,0,1
112.75,1805,28,90.73,0,0,0,0,1,0,0,0,0,0,0,0
115.06,3352,25,107.53,0,0,0,0,0,0,0,0,1,0,0,1
101.73,1858,21,87.14,0,0,0,0,1,0,0,0,0,0,0,0
105.33,3330.53,40,94.72,0,0,1,0,0,0,0,0,0,1,0,0
114.95,286.07,18,108.98,0,0,1,0,0,0,0,0,0,0,0,0
110.09,2530.34,31,79.86,0,0,0,0,1,0,0,0,0,0,0,1
108.13,2853,35,99.67,0,1,0,0,0,0,0,0,0,0,0,1
116.12,1932,23,47.93,0,0,0,0,1,0,0,0,0,0,1,0
106.78,3005,20,97.86,0,1,0,0,0,0,0,0,0,0,0,1
114.82,2003,14,109.13,0,0,0,0,0,0,1,0,0,0,0,0
113.77,2187,13,114.12,0,0,0,0,0,0,0,0,1,0,0,0
110.39,2599.32,30,104.74,0,0,1,0,0,0,0,0,0,1,0,0
97.49,3461,9,79.45,0,1,0,0,0,0,0,0,0,0,1,0
106.34,3031.58,24,98.9,0,0,1,0,0,0,0,0,0,0,0,1
110.11,1540,16,105.81,0,0,1,0,0,0,0,0,0,0,0,0
46.55,3194,36,83.95,0,0,0,1,0,0,0,0,0,0,1,0
106.76,3405,21,100.94,0,1,0,0,0,0,0,0,0,1,0,0
117.52,3217,42,109.93,0,0,0,0,0,0,0,1,0,0,0,1
98.9,1396.84,3,94.97,0,0,1,0,0,0,0,0,0,0,0,0
108.41,1729,47,104.48,0,0,0,1,0,0,0,0,0,0,0,0
108.77,2976.84,30,102.41,0,0,1,0,0,0,0,0,0,0,1,0
46.99,2643.53,51,85.41,0,0,1,0,0,0,0,0,0,0,1,0
99.58,3158,27,95.11,1,0,0,0,0,0,0,0,0,0,1,0
115.19,2022,23,111.93,0,0,0,0,0,1,0,0,0,0,0,0
59.23,3331,48,85.87,0,1,0,0,0,0,0,0,0,0,1,0
111.76,1580,36,106.57,0,0,0,1,0,0,0,0,0,0,0,0
81.58,3239,20,83.14,1,0,0,0,0,0,0,0,0,0,1,0
110.27,2897,4,106.57,0,0,0,0,0,0,0,0,1,0,0,1
113.94,3183,5,105.69,0,0,0,0,0,0,0,1,0,0,0,1
77.19,3479,14,79.64,1,0,0,0,0,0,0,0,0,0,1,0
115.35,3384,12,108.19,0,0,0,0,0,0,1,0,0,0,0,1
104.82,3273,3,95.78,0,1,0,0,0,0,0,0,0,0,1,0
105.41,3426,46,95.01,0,1,0,0,0,0,0,0,0,1,0,0
104.2,3183.16,48,94.64,0,0,1,0,0,0,0,0,0,0,0,1
94.5,3156,21,64.74,1,0,0,0,0,0,0,0,0,0,1,0
108.32,3319,8,99.37,0,1,0,0,0,0,0,0,0,1,0,0
115.87,1980,24,112.07,0,0,0,0,0,0,1,0,0,0,0,0
113.34,3398,10,107.94,0,0,0,0,0,0,0,0,1,0,0,1
111.88,3225.76,45,105.22,0,0,0,0,1,0,0,0,0,0,0,1
114.55,1954,52,107.11,1,0,0,0,0,0,0,0,0,0,1,0
116.62,3242,31,111.69,0,0,0,0,0,0,1,0,0,0,1,0
113.27,3059,2,107.59,0,0,0,0,0,0,0,1,0,0,0,1
112.8,3162,2,105,0,0,0,0,0,1,0,0,0,0,0,1
114.34,337,1,109.57,0,0,1,0,0,0,0,0,0,0,0,1
109.87,1908,40,106.81,0,0,0,0,1,0,0,0,0,0,0,0
107.73,3345.52,26,101.32,0,0,1,0,0,0,0,0,0,0,1,0
106.34,3405,44,98,1,0,0,0,0,0,0,0,0,0,1,0
113.27,3325,28,107.45,0,0,0,0,0,0,1,0,0,0,0,1
106.71,2941,22,99.4,0,1,0,0,0,0,0,0,0,0,0,1
54.7,2978.64,44,81.52,0,0,1,0,0,0,0,0,0,0,1,0
104.61,3370,15,93.76,0,1,0,0,0,0,0,0,0,1,0,0
117.33,2989,31,113.12,0,0,0,0,0,0,1,0,0,1,0,0
112.93,3291,51,106.41,0,0,0,0,0,1,0,0,0,0,0,1
80.44,3165.26,48,91.08,0,0,1,0,0,0,0,0,0,1,0,0
112.65,2118,13,108,0,0,0,0,0,0,0,1,0,0,0,0
109.86,2740.75,28,100.14,0,0,0,0,0,0,0,0,0,0,0,1
110.51,1845.26,39,105.19,0,0,0,0,1,0,0,0,0,0,0,0
114.64,2040,27,112.88,0,0,0,0,0,0,0,0,1,0,0,0
79.53,3424.21,27,94.64,0,0,1,0,0,0,0,0,0,0,1,0
112.7,3372,19,106.84,0,0,0,0,0,1,0,0,0,0,0,1
111.63,1641,19,105.76,1,0,0,0,0,0,0,0,0,0,0,0
109.46,2688,5,100.57,0,0,0,0,1,0,0,0,0,0,0,1
105.63,2798,43,97.39,0,0,0,1,0,0,0,0,0,0,0,1
99.44,2117,51,93.44,0,0,0,0,0,0,0,0,0,0,0,1
