year,week,speed_main,flow_main,flow_ngh_400,flow_ngh_432,speed_ngh_400,speed_ngh_432,hour6,hour7,hour8,hour9
2,5,103.22,3239,3446,3686,101.78,94.43,0,1,0,0
2,6,101.9,3213,3428,3779,100.66,91.45,0,1,0,0
2,7,91.23,3283,3580,3765,89.09,90.32,0,1,0,0
2,8,108.32,3319,3568,3753,106.19,99.37,0,1,0,0
2,9,107.57,3363,3595,3935,105.04,98.49,0,1,0,0
2,10,107.07,NA,3781,4069,105.03,98.87,0,1,0,0
2,11,107.41,NA,3769.47,4054.74,105.36,98.9,0,1,0,0
2,12,107.51,3447.06,3675.29,4015.29,105.27,99.85,0,1,0,0
2,13,107.1,3374,3645,3908,104.91,98.2,0,1,0,0
2,14,106.3,NA,3962.45,4168.16,103.82,98.23,0,1,0,0
2,15,104.61,3370,3649,3985,101.38,93.76,0,1,0,0
2,16,106.27,NA,3971,4097,103.14,98.15,0,1,0,0
2,17,106.1,3165,3429,3762,103.53,97.5,0,1,0,0
2,18,106.27,3041,3258,3459,104.15,99.43,0,1,0,0
2,19,107.38,3449,3732,4005,104.67,98.35,0,1,0,0
2,20,106.79,3280,3568,3867,104.35,97.95,0,1,0,0
2,21,106.76,3405,3698,3962,104.17,100.94,0,1,0,0
2,22,106.19,3360,3649,3962,105.02,98.71,0,1,0,0
2,23,106.06,3400,3726.21,3867.86,103.48,99.66,0,1,0,0
2,24,106.22,NA,3953,4186,103.66,98.74,0,1,0,0
2,25,108.2,3484,3753,3983,104.89,98.91,0,1,0,0
2,26,108.61,3412,3698,3931,105.76,100.85,0,1,0,0
2,27,107.64,3364,3614,3858,105.6,100.94,0,1,0,0
2,28,108.59,3397.24,3732.86,3856.55,104.07,101.55,0,1,0,0
2,29,110.46,2786.25,3099.23,2992.26,108.46,103.58,0,1,0,0
2,30,111.99,2482.86,2685.71,3009.47,109.36,104.53,0,1,0,0
2,31,112.61,2323.85,2486.67,2766.92,111.5,107.13,0,1,0,0
2,32,110.54,2408,2607,2916,107.5,102.03,0,1,0,0
2,33,110.9,2665,2922,3211,108.93,104.8,0,1,0,0
2,34,109.86,2870,3176,3467,107.44,102.34,0,1,0,0
2,35,107,3340,3534,3782,104.62,95.94,0,1,0,0
2,36,106.98,3315,3576,3907,104.44,100.92,0,1,0,0
2,37,108.41,3279,3593,3861,106.24,100.26,0,1,0,0
2,38,106.21,3211,3483,3789,104.61,96.79,0,1,0,0
2,39,105.53,NA,3831,4098,102.23,95.56,0,1,0,0
2,40,91.6,3309.55,3649.09,3743.18,91.94,88.89,0,1,0,0
2,41,105.71,3499.46,3935.68,4114.05,101.51,95.02,0,1,0,0
2,42,104.99,3414.12,3680,3849.41,101.72,95.53,0,1,0,0
2,43,105.5,3466.15,3782.31,4010.77,103.22,95.51,0,1,0,0
2,44,104.42,NA,3789.82,4062.55,101.75,95.73,0,1,0,0
2,45,105.7,3380,3664,3964,101.51,96.58,0,1,0,0
2,46,105.41,3426,3742,3909,100.9,95.01,0,1,0,0
2,47,105.07,3456,3749,4030,102.11,96.66,0,1,0,0
2,48,105.18,3391,3656,4045,102.05,96.93,0,1,0,0
2,49,105.46,3263,3574,3916,101.43,95.37,0,1,0,0
2,50,103.74,3486,3741,4040,101.28,97.38,0,1,0,0
2,51,105.45,3321,3597,3751,102.27,95.97,0,1,0,0
2,52,116.29,175.71,192.41,217.63,116.13,111.36,0,1,0,0
3,1,113.96,257.14,271.07,259.32,113.91,108.88,0,1,0,0
3,2,105.93,NA,3878.82,4062.35,102.61,89.54,0,1,0,0
3,3,74.99,2710.53,2811.58,3003.16,72.06,74.35,0,1,0,0
3,4,102.54,3320.69,3630,3889.66,101.28,95.5,0,1,0,0
3,5,105.17,3386.18,3687.27,3981.82,102.89,93.74,0,1,0,0
3,6,101.99,3303.53,3571.76,3869.41,97.57,92.53,0,1,0,0
3,7,104.22,NA,3841.02,4082.03,102.7,96.79,0,1,0,0
3,8,105.88,3408.81,3666.1,4047.46,104.1,94.65,0,1,0,0
3,9,104.46,3487,3754,4085,102.63,97.42,0,1,0,0
3,10,106.06,3306.67,3459.13,3853.04,103.97,99.66,0,1,0,0
3,11,104.35,NA,3947.06,4154.12,102.69,98.43,0,1,0,0
3,12,106.8,NA,3807.46,3952.88,104.38,98.97,0,1,0,0
3,13,103.92,NA,3743.16,4027.37,103.66,99.82,0,1,0,0
3,14,103.31,3268.93,3545.36,4038.21,102.62,96.58,0,1,0,0
3,15,105.85,NA,3820.68,4056.61,101.54,96.24,0,1,0,0
3,16,105.65,3492,3770,4086,103.14,97.2,0,1,0,0
3,17,102.89,3272,3525,3922,100.17,93.7,0,1,0,0
3,18,116.57,381.36,406.78,455,116.27,110.82,0,1,0,0
3,19,107.53,3350.85,3478.98,3935.59,105.94,101.5,0,1,0,0
3,20,77.15,3088.47,3182.03,3513.56,73.33,67.09,0,1,0,0
3,21,106.48,3030,3183.46,3941.54,103.9,96.32,0,1,0,0
3,22,107.18,3148.3,3276.23,3889.81,105.46,100.53,0,1,0,0
3,23,105,3288.89,3382.22,3826.67,104.32,100.62,0,1,0,0
3,24,107.37,3441.72,3578.28,4058.28,104.85,99.06,0,1,0,0
3,25,107.24,3331.03,3490.34,4032.41,104.95,100.01,0,1,0,0
3,26,107.95,3391.03,3518.28,4001.38,106.01,101.14,0,1,0,0
3,27,102.73,3482.07,3792.41,3968.28,99.02,97.65,0,1,0,0
3,28,103.51,3237.97,3509.49,3925.42,101.65,97.85,0,1,0,0
3,29,108.69,2973.82,3204,3720,105.55,101.66,0,1,0,0
3,30,110.39,2599.32,2841.36,3236.95,108.62,104.74,0,1,0,0
3,31,112.61,2499.31,2698.97,2976.21,110.07,105.78,0,1,0,0
3,32,112.15,2532.41,2702.07,2966.9,110.91,106.65,0,1,0,0
3,33,111.15,2780.34,3015.25,3241.02,108.23,105.29,0,1,0,0
3,34,107.4,3221,3417,3704,105.33,101.92,0,1,0,0
3,35,105.82,3295.93,3533.9,3911.19,103.25,98.67,0,1,0,0
3,36,107.47,3487.24,3760.34,4360.34,104.87,98.32,0,1,0,0
3,37,96.22,3329.47,3618.95,4061.05,92.57,91.12,0,1,0,0
3,38,82.87,3373.22,3654.92,4103.39,82.99,89.88,0,1,0,0
3,39,90.04,3393.56,3645.76,4177.63,89.68,93.07,0,1,0,0
3,40,105.33,3330.53,3685.26,4171.58,101.61,94.72,0,1,0,0
3,41,84.46,3277.24,3616.55,4097.59,83.37,91.44,0,1,0,0
3,42,87.73,3396,3703,4160,87.37,90.16,0,1,0,0
3,43,105.93,3218.28,3497.59,4014.83,102.35,96.66,0,1,0,0
3,44,81.51,3425.45,3703.64,4366.36,86.05,88.41,0,1,0,0
3,45,88.56,3314.35,3744.78,4159.57,88.12,90.81,0,1,0,0
3,46,92.62,NA,3819.31,4410,88.23,87.97,0,1,0,0
3,47,72.37,3042.55,3378.55,3859.64,75.99,88.99,0,1,0,0
3,48,80.44,3165.26,3505.26,4023.16,82.33,91.08,0,1,0,0
3,49,80.63,3079.53,3469.76,3888.57,80.68,89.82,0,1,0,0
3,50,86.59,3348.42,3683.16,4203.16,86.82,91.76,0,1,0,0
3,51,62.89,2344.53,2580,2634.34,61,59.16,0,1,0,0
3,52,107,1618.95,1803.16,2065.26,104.49,101.05,0,1,0,0
3,1,113.07,1117.5,1213.93,1410,111.65,107.96,0,1,0,0
4,2,80.71,3310.91,3668.73,4188,79.45,87.1,0,1,0,0
4,3,98.38,3212.61,3630,3992.61,95.01,91.88,0,1,0,0
4,4,91.52,3402.86,3744.64,4223.57,90.59,91.85,0,1,0,0
4,5,82.12,3280.75,3606.79,4166.04,83.49,88.94,0,1,0,0
4,6,91.85,NA,4106.09,4419.13,87.14,87.31,0,1,0,0
4,7,77.58,3382.64,3716.6,4235.09,81.15,87.02,0,1,0,0
4,8,106.21,3470.59,3735.29,4195.29,102.08,95.67,0,1,0,0
4,9,107.1,3060,3370.17,4091.19,104.49,97.85,0,1,0,0
4,10,105.67,3252,3533.45,4268.73,103.08,98.12,0,1,0,0
4,11,104.07,NA,3937.24,4505.17,101.85,97.25,0,1,0,0
4,12,107.53,NA,3836.95,4436.95,104.35,97.5,0,1,0,0
4,13,104.97,NA,3882.41,4333.45,99.96,95.26,0,1,0,0
4,14,105.13,NA,3920.73,4492.5,102.22,97.29,0,1,0,0
4,15,103.94,NA,3977.59,4563.1,100.74,93.37,0,1,0,0
4,16,102.95,NA,3911.19,4616.95,100.19,92.55,0,1,0,0
4,17,78.91,3413.9,3728.14,4177.63,80.67,90.61,0,1,0,0
4,18,108.12,3263.39,3518.64,3883.73,105.42,101.45,0,1,0,0
4,36,88.58,3245,3543,3991,87.6,92.38,0,1,0,0
4,37,105.24,NA,3974,4392,101.93,94.21,0,1,0,0
4,38,87.68,3369,3691,4136,84.51,93.66,0,1,0,0
4,39,78.88,3332,3594,4211,82.05,92.16,0,1,0,0
4,40,105.21,NA,3844,4392,101.57,91.11,0,1,0,0
4,41,75.5,3095,3425,4026,75.16,81.28,0,1,0,0
4,42,85.7,3258,3583,4134,87.1,91.5,0,1,0,0
4,43,103.37,3353,3625,3988,98.77,93.22,0,1,0,0
4,44,77.7,3343,3701,4225,78.52,90.85,0,1,0,0
4,45,70.54,3278,3628,4218,72.81,87.79,0,1,0,0
4,46,79.46,3338,3666,4209,80.53,89.63,0,1,0,0
4,47,72.59,3297,3690,4276,77.29,86.18,0,1,0,0
4,48,89.02,3386,3687,4209,87.29,90.13,0,1,0,0
4,49,79.67,3388,3746,4280,85.35,91.44,0,1,0,0
4,50,80.7,3206,3517,4084,78.46,86.8,0,1,0,0
4,51,70.44,3138,3504,4056,74.94,86.15,0,1,0,0
4,52,112.04,2269,2470,2750,109.16,104.36,0,1,0,0
4,1,110.97,1596,1750,1929,109.77,106.88,0,1,0,0
5,2,103.39,NA,3927,4448,99.17,93.58,0,1,0,0
5,3,60.54,3055,3346,3882,70.09,77.52,0,1,0,0
5,4,72.69,3383,3672,4149,75.61,87.59,0,1,0,0
5,5,86.44,3332,3688,4194,86.18,89.7,0,1,0,0
5,6,79.12,3222,3536,4113,79.02,88.24,0,1,0,0
5,7,82.01,3209,3494,4094,81.65,88.13,0,1,0,0
5,19,103.51,1210,1254,1157,101.98,91.62,0,1,0,0
5,20,95.55,NA,3921,3837,92.56,78.57,0,1,0,0
5,21,96.59,NA,3795.25,3698.64,92.53,68.24,0,1,0,0
5,22,84.73,NA,4072,4026,82.93,71.74,0,1,0,0
5,23,117.73,2110,2269,3791,116.64,56.03,0,1,0,0
5,24,109.83,NA,4059,4281,111.23,72.68,0,1,0,0
5,25,109.3,NA,4018,4113,110.22,65.26,0,1,0,0
5,26,111.27,NA,3936,4144,111.89,76.7,0,1,0,0
5,27,111.43,NA,3841,3967,111.67,72.27,0,1,0,0
5,28,111.54,NA,3838,3601,111.26,61.68,0,1,0,0
5,29,111.55,3354,3372,3590,111.73,81.67,0,1,0,0
5,30,113.19,2968,2986,2985,109.48,70.39,0,1,0,0
5,31,112.91,2728,2751,2879,113.13,82.8,0,1,0,0
5,32,110.83,2730,2745,2813,111.79,82.82,0,1,0,0
5,33,113.92,3148,3190,3177,113.56,83.98,0,1,0,0
5,34,111.13,NA,3616,3589,110.98,75.55,0,1,0,0
5,35,110.62,NA,3897,3995,110.37,75.01,0,1,0,0
5,36,77.23,NA,3494.24,323.79,63.42,61.65,0,1,0,0
5,37,109.57,NA,3871,NA,110.45,NA,0,1,0,0
5,38,109.78,NA,3992,NA,110.51,NA,0,1,0,0
5,39,109.93,NA,3780,4392,110.43,95.01,0,1,0,0
5,40,110.24,NA,3951,4652,111.45,105.76,0,1,0,0
5,41,108.81,NA,3955,4676,109.96,103.05,0,1,0,0
5,42,109.79,NA,3977,4790,110.76,104.64,0,1,0,0
5,43,110.8,NA,3813,4370,111.22,105.65,0,1,0,0
5,44,111.3,NA,4004,4905,111.07,106.02,0,1,0,0
5,45,89.27,NA,3688.97,4295.17,85.02,103.52,0,1,0,0
5,46,111.56,NA,3945,4710,112,104.63,0,1,0,0
5,47,109.48,NA,3736,4503,110.19,103.94,0,1,0,0
5,48,109.27,NA,4003,4702,109.59,103.69,0,1,0,0
5,49,111,NA,3710,4549,111.79,106.92,0,1,0,0
5,50,111.03,NA,3719,4596,111.94,106.09,0,1,0,0
5,51,111.25,NA,4255,4923,111.52,106.19,0,1,0,0
5,52,111.15,3180,3230,3684,111.23,105.84,0,1,0,0
5,53,113.63,2023,2081,2347,113.59,109.43,0,1,0,0
6,1,109.43,NA,4053,4496,110.48,90.62,0,1,0,0
6,2,110.38,NA,3845,4617,110.66,104.99,0,1,0,0
6,3,109.72,NA,4101,4765,110.24,104.55,0,1,0,0
6,4,111.18,NA,4102,4772,111.88,104.91,0,1,0,0
6,5,111.64,NA,4107,4850,112.19,105.82,0,1,0,0
6,6,111.17,NA,4081,4798,111.25,105.06,0,1,0,0
6,7,110.48,NA,4103,4834,111.31,105.84,0,1,0,0
6,8,112.15,NA,4000,4536,112.43,107.06,0,1,0,0
6,9,111.66,NA,3835,4704,112.03,107.19,0,1,0,0
6,10,112.17,NA,3833,4695,112.85,108.21,0,1,0,0
6,11,113.44,3459,3479,4456,114.01,109.27,0,1,0,0
6,12,112.82,NA,4230,4990,113.25,108.25,0,1,0,0
6,13,111.26,NA,4005,4750,111.36,104.67,0,1,0,0
6,14,112.85,NA,3837,4659,113,106.86,0,1,0,0
6,15,112.21,NA,4088,4816,112.75,107.97,0,1,0,0
6,16,114.45,NA,4290,5030,114.8,108.93,0,1,0,0
6,17,113.44,NA,3868,4495,113.62,106.38,0,1,0,0
6,18,115.15,NA,3836.9,4354.14,115.15,109.64,0,1,0,0
6,19,114.27,NA,4107,4880,114.89,108.4,0,1,0,0
6,20,114.81,NA,4266,5031,114.45,108.61,0,1,0,0
6,21,114.76,NA,4305,5075,115.47,110.51,0,1,0,0
6,22,113.96,NA,4089,4851,114.66,108.32,0,1,0,0
6,23,114.41,NA,4058,4903,114.94,109.06,0,1,0,0
6,24,115.38,NA,4186,4997,115.32,107.34,0,1,0,0
6,25,115.05,NA,4208,4980,115.03,109.65,0,1,0,0
6,26,114.84,NA,4288.47,4935.25,115.33,110.27,0,1,0,0
6,27,115.31,NA,3956,4696,115.26,108.94,0,1,0,0
6,28,114.27,NA,3915,4417,114.04,107.27,0,1,0,0
6,29,116.57,3313,3476,3898,117.16,110.92,0,1,0,0
6,30,117.59,2849,2942,3322,117.19,112.17,0,1,0,0
6,31,116.32,2837,2870,3279,116.46,111.48,0,1,0,0
6,32,116.63,2952,3001,3448,116.35,110.38,0,1,0,0
6,33,116.37,3251,3315,3861,116.66,111.01,0,1,0,0
6,34,116.58,3144.62,3224.62,4050.77,116.65,110.25,0,1,0,0
6,35,114.66,NA,3970,4719,115.47,108.42,0,1,0,0
6,36,115.02,NA,4123,4817,115.37,109.39,0,1,0,0
6,37,114.68,NA,4100,4842,115.56,108.34,0,1,0,0
6,38,114.81,NA,3758,4641,115.45,107.83,0,1,0,0
6,39,114.74,NA,4009,4893,115.08,108.38,0,1,0,0
6,40,115.29,NA,3918,4765,115.9,107.47,0,1,0,0
6,41,113.59,NA,4327,5080,113.92,106.66,0,1,0,0
6,42,113.38,NA,4071,4623,113.7,106.5,0,1,0,0
6,43,113.55,NA,4018,4825,114.41,106.96,0,1,0,0
6,44,114.85,NA,4014,4862,114.75,106.31,0,1,0,0
6,45,112.75,NA,3955,4698,113.64,106.11,0,1,0,0
6,46,112.31,NA,3986,4813,113.01,105.79,0,1,0,0
6,47,112.37,NA,3865,4704,113.31,103.37,0,1,0,0
6,48,110.93,NA,4011,4794,112.3,105.42,0,1,0,0
6,49,112.06,NA,4109,4948,113.26,105.42,0,1,0,0
6,50,112.23,NA,4215,4917,113.32,104.05,0,1,0,0
6,51,111.86,NA,3955,4675,113.14,105.2,0,1,0,0
6,52,116.19,1839,1865,2151,116.33,111.17,0,1,0,0
7,1,113.25,3092,3181,3619,114.19,107.98,0,1,0,0
7,2,111.79,NA,4221,4969,113.03,106.68,0,1,0,0
7,3,111.76,NA,4105,4874,112.57,105.62,0,1,0,0
7,4,108.1,NA,3893,4683,110.01,102.41,0,1,0,0
7,5,111.75,NA,4289,5067,112.45,105.65,0,1,0,0
7,6,111.94,NA,4245,4983,113.3,106.06,0,1,0,0
7,7,111.41,NA,4006,4862,113.14,105.27,0,1,0,0
7,8,114.34,NA,4126,4953,115.3,108.08,0,1,0,0
7,9,113.24,NA,3811,4371,114.11,107.29,0,1,0,0
0,22,102.09,3490.43,3829.57,4218.26,99.5,94.56,0,0,1,0
0,23,93.27,NA,3918.46,4247.69,91.07,85.47,0,0,1,0
0,24,105,NA,3853.33,4152,102.84,80.1,0,0,1,0
0,25,73.61,3466.42,3785.66,3983.77,78.68,77.51,0,0,1,0
0,26,100.42,3368.89,3758.89,3855.56,92.3,80.31,0,0,1,0
0,27,108.68,3381.11,3628.89,3785.56,106.39,99.73,0,0,1,0
0,28,109.55,3290.77,3551.54,3660,107.58,100.4,0,0,1,0
0,29,109.92,2962.35,3205.88,3428.24,108.22,102.11,0,0,1,0
0,30,114.22,2700,3016.67,3273.33,112.23,105.41,0,0,1,0
0,31,112.24,2823.6,3048,3445.2,110.88,102.35,0,0,1,0
0,34,106.85,NA,3908.08,4105.38,103.82,96.73,0,0,1,0
0,35,108.24,3458,3770,4099,104.13,95.2,0,0,1,0
0,36,40.85,2784.41,3143.39,3499.32,50.92,76.66,0,0,1,0
0,38,77.15,NA,3847,4087,78.88,73.27,0,0,1,0
0,39,40.77,2923,3385,3908,52.84,77.31,0,0,1,0
0,40,47.73,3269,3682,4063,55.25,77.62,0,0,1,0
0,41,49.86,2754,3136,3374,57.21,57.93,0,0,1,0
0,42,85.61,3385,3651,3793,86.5,81.93,0,0,1,0
0,43,47.24,3093,3470,3969,60.98,83.09,0,0,1,0
0,44,83.98,NA,3905,4278,87.03,77.53,0,0,1,0
0,45,108.63,3261,3632,3926,106.1,91.74,0,0,1,0
0,47,107.88,3275,3601,3808,105.01,86.55,0,0,1,0
0,48,60.88,2960,3316,3475,62.46,70.61,0,0,1,0
0,49,70.37,3170,3444,3648,70.56,75.74,0,0,1,0
0,50,39.58,3069,3533,3839,55.96,81.23,0,0,1,0
0,51,87.87,2497,2644,2879,85.55,85.32,0,0,1,0
0,52,112.1,2048,2281,2604,111.86,102.63,0,0,1,0
1,1,82.39,3291,3617,3633,80.65,73.81,0,0,1,0
1,2,35.66,2803,3255,3648,48.38,77.48,0,0,1,0
1,3,42.89,2856,3249,3518,50.69,75.99,0,0,1,0
1,4,88.8,2450,2796,3348,92.45,91.66,0,0,1,0
1,5,79.18,3421,3761,3927,77.05,78.77,0,0,1,0
1,6,42.11,2978,3392,3721,51.08,80.62,0,0,1,0
1,7,96.07,NA,3987,4181,90.11,83.34,0,0,1,0
1,8,106.12,3313,3606,3896,102.59,96.39,0,0,1,0
1,9,101.55,NA,3994,4187,97.32,81.11,0,0,1,0
1,10,105.57,3275,3633,3836,102.03,86.83,0,0,1,0
1,11,48.37,3074,3489,3912,54.15,78.83,0,0,1,0
1,12,74.37,3234,3581,3867,78.05,81.73,0,0,1,0
1,13,105.84,3205,3510,3910,103.83,84.33,0,0,1,0
1,14,77.19,3479,3817,4047,69.99,79.64,0,0,1,0
1,15,54.16,3273,3636,3778,57.53,81.84,0,0,1,0
1,16,49.11,3252,3651,3864,56.5,82.97,0,0,1,0
1,17,94.02,3320,3631,3828,93.57,97.62,0,0,1,0
1,18,105.09,3231,3520,3718,103.48,100,0,0,1,0
1,19,106.18,3384,3718,3971,102.53,96.87,0,0,1,0
1,20,81.58,3239,3551,3800,77.01,83.14,0,0,1,0
1,21,94.5,3156,3397,3267,87.71,64.74,0,0,1,0
1,22,58.87,3057,3424,3609,66.33,89.17,0,0,1,0
1,23,105.64,NA,3934,4112,103.21,97.42,0,0,1,0
1,24,106.32,3373,3722,3833,102.69,100.12,0,0,1,0
1,25,104.75,3372,3683,3757,101.33,88.23,0,0,1,0
1,26,102.77,NA,3834,3767,93.87,86.74,0,0,1,0
1,27,99.58,3158,3408,3516,98.24,95.11,0,0,1,0
1,28,105.98,NA,3800.69,3773.79,104.36,97.52,0,0,1,0
1,29,110.24,3270,3492.22,3467.78,108.06,103.4,0,0,1,0
1,30,110.56,3122.11,3391.58,3493.68,108.12,100.75,0,0,1,0
1,32,112.78,2984.48,3162.41,3432.41,110.67,104.33,0,0,1,0
1,33,109.88,3156.61,3467.8,3805.42,106.92,98.76,0,0,1,0
1,34,104.93,3484,3801,3897,101.46,91.75,0,0,1,0
1,35,107.19,NA,3814.58,3991.53,103.91,96.77,0,0,1,0
1,36,107.02,3253,3556,3803,104.51,96.72,0,0,1,0
1,40,85.19,3343,3730,3868,82.4,84.04,0,0,1,0
1,41,92.72,3423,3712,3846,87.8,74.62,0,0,1,0
1,42,104.18,3307,3558,3587,99.22,88.97,0,0,1,0
1,43,105.84,3354,3661,3717,103.85,97.31,0,0,1,0
1,44,106.34,3405,3693,3804,101.86,98,0,0,1,0
1,45,104.32,NA,4061,4057,100.98,97.41,0,0,1,0
1,46,104.54,NA,4070,4086,101.9,93.06,0,0,1,0
1,47,97.33,3438,3678,3700,95.07,91.88,0,0,1,0
1,48,88.34,3234,3550,3604,83.29,95.46,0,0,1,0
1,49,104.18,3316,3612,3701,100.96,95.25,0,0,1,0
1,50,101.29,3208,3521,3509,96.95,93.84,0,0,1,0
1,51,101.38,3440,3710,3631,95.2,83.67,0,0,1,0
1,52,114.55,1954,2091,2314,113.24,107.11,0,0,1,0
2,1,105.33,2714,2940,2960,102.34,98.29,0,0,1,0
2,2,105.52,3489,3878,3914,102.3,84.92,0,0,1,0
2,3,104.82,3273,3538,3756,101.51,95.78,0,0,1,0
2,4,104.05,2619,2923,3265,99.83,101.06,0,0,1,0
2,5,102.61,3315,3609,3734,99.77,93.31,0,0,1,0
2,6,103.31,2925,3275,3587,96.64,94.54,0,0,1,0
2,7,54.74,3427,3779,3869,66.37,87,0,0,1,0
2,8,109.48,3370,3639,3699,107.22,100.25,0,0,1,0
2,9,97.49,3461,3796,3853,95.85,79.45,0,0,1,0
2,10,93.32,NA,3857,3917,91.98,98.41,0,0,1,0
2,11,105.6,NA,4040.34,4097.29,103.07,97.33,0,0,1,0
2,12,105.7,NA,4014.12,4091.76,102.2,98.53,0,0,1,0
2,13,105.04,NA,4034,4104,102.09,96.64,0,0,1,0
2,14,104.61,NA,4071.43,4132.65,100.81,94.76,0,0,1,0
2,15,106.17,3198,3510,3551,102.84,98.54,0,0,1,0
2,16,104.46,NA,4088,4105,101.52,97.42,0,0,1,0
2,17,103.48,NA,3826,3889,101.29,97.26,0,0,1,0
2,18,102.59,3228,3482,3487,99.97,95.84,0,0,1,0
2,19,104.58,NA,3941,4067,101.52,96.56,0,0,1,0
2,20,103.83,3456,3762,3812,100.99,95.39,0,0,1,0
2,21,104.51,3498,3838,3933,101.66,99.52,0,0,1,0
2,22,105.25,NA,4047,4014,102.46,96.73,0,0,1,0
2,23,99.23,3376,3754,3695.29,96.91,88.56,0,0,1,0
2,24,104.48,NA,4018,4116,101.56,94.33,0,0,1,0
2,25,106.62,NA,3985,4077,102.66,98.36,0,0,1,0
2,26,106.31,NA,3890,3926,103.21,98.92,0,0,1,0
2,27,104.62,NA,4027,4046,101.94,96.71,0,0,1,0
2,28,109.36,3301.88,3645,3586.88,106.73,101.73,0,0,1,0
2,29,107.62,3477.39,3578.4,3572.5,107.51,99.2,0,0,1,0
2,30,110.23,2874.55,3153.1,3330,107.88,102.33,0,0,1,0
2,31,112.86,2944.8,3074.4,3192,109.91,105.3,0,0,1,0
2,32,107.87,3053,3301,3321,103.86,100.75,0,0,1,0
2,33,108.9,3113,3385,3682,105.82,100.8,0,0,1,0
2,34,104.7,NA,3764,3818,102.15,96.48,0,0,1,0
2,35,105.69,NA,3963,3993,102.78,93.81,0,0,1,0
2,36,104.93,NA,3983,3918,101.48,99.56,0,0,1,0
2,37,106.66,NA,3870,3859,104.24,99.41,0,0,1,0
2,38,77.15,3202,3554,3574,78.26,85.98,0,0,1,0
2,39,103.47,NA,3854,4045,99.75,96.19,0,0,1,0
2,40,65.36,3163.26,3574.88,3750.7,72.77,85.13,0,0,1,0
2,41,89.91,3423,3826.5,3858,87.82,87.39,0,0,1,0
2,42,102.68,3384,3666.67,3612,100.06,96.72,0,0,1,0
2,43,103.79,NA,4167.27,4261.09,101.18,93.9,0,0,1,0
2,44,103.49,NA,3905.36,3934.29,99.83,96.52,0,0,1,0
2,45,107.53,3251,3557,3739,98.9,97.97,0,0,1,0
2,46,44.02,3075,3424,3577,54.66,86.71,0,0,1,0
2,47,62.39,3465,3776,3678,66.28,86.99,0,0,1,0
2,48,59.23,3331,3649,3710,63.71,85.87,0,0,1,0
2,49,104.45,3382,3658,3699,101.74,97.02,0,0,1,0
2,50,102.81,NA,3842,3937,99.97,95.41,0,0,1,0
2,51,83.36,3357,3698,3820,83.46,90.7,0,0,1,0
2,52,115.79,313.22,336,383,116.39,112.56,0,0,1,0
3,1,112.35,229.81,244.44,250.71,112.73,107.59,0,0,1,0
3,2,104.6,NA,4015.56,4033.33,102.65,96.65,0,0,1,0
3,3,38.84,2429.47,2565.26,2781.05,44.99,68.41,0,0,1,0
3,4,102.51,3405.52,3709.66,3852.41,100.69,95.83,0,0,1,0
3,5,105.15,3483.33,3752.22,3881.11,102.35,86.07,0,0,1,0
3,6,53.61,3255.85,3631.7,3740.38,60.12,82.61,0,0,1,0
3,7,104.6,NA,4042.91,3932.14,101.94,97.46,0,0,1,0
3,8,106.27,NA,3746.9,3934.14,104.28,98.82,0,0,1,0
3,9,103.58,NA,4021.02,4156.27,101.18,96.23,0,0,1,0
3,10,106.99,3342.5,3627.5,3888.75,103.8,100.01,0,0,1,0
3,11,102.86,NA,4063.85,4172.31,102.08,97.51,0,0,1,0
3,12,104.72,NA,3953.9,4158.31,101.26,98.28,0,0,1,0
3,13,104.64,3446.44,3735.25,4010.85,102.5,97.5,0,0,1,0
3,14,106.28,3247.24,3542.07,3715.86,104.22,101.9,0,0,1,0
3,15,63,3494.24,3831.86,4107.46,66.2,86.17,0,0,1,0
3,16,85.75,NA,3848,4038,80.2,87.11,0,0,1,0
3,17,46.89,3160,3459,3632,57.85,83.74,0,0,1,0
3,18,116.33,638,679,805,115.85,112.76,0,0,1,0
3,19,106.26,3385,3524,3781,105,100.23,0,0,1,0
3,20,85.33,3205,3422,3703,79.99,71.42,0,0,1,0
3,21,104.63,3065.36,3249.64,3561.43,102.13,96.25,0,0,1,0
3,22,107.07,3106.91,3226.91,3705.82,106.09,100.9,0,0,1,0
3,23,107.78,3232.63,3443.16,3695.79,105.74,99.27,0,0,1,0
3,24,106.46,3429.82,3598.91,3870,104.22,98.87,0,0,1,0
3,25,105.95,3392.07,3560.69,3804.83,104.03,101.4,0,0,1,0
3,26,107.73,3345.52,3480,3845.17,106.07,101.32,0,0,1,0
3,27,79.53,3424.21,3782.11,4049.47,79.33,94.64,0,0,1,0
3,28,104.75,3407.8,3705.76,3848.14,102.3,95.45,0,0,1,0
3,29,106.38,3317.89,3666.32,4034.74,102.37,100.72,0,0,1,0
3,30,108.77,2976.84,3277.89,3598.95,106.59,102.41,0,0,1,0
3,31,109.77,2962.76,3201.72,3438.62,107.55,103.1,0,0,1,0
3,32,110.27,2980.71,3200.36,3313.93,108.41,103.7,0,0,1,0
3,33,110.01,3191.38,3423.1,3594.83,107.53,103.91,0,0,1,0
3,34,106.93,3409,3697,3771,103.84,101.65,0,0,1,0
3,35,104.43,NA,3812.54,3947.8,101.91,100.4,0,0,1,0
3,36,104.51,NA,3915.52,4203.1,101.14,90.54,0,0,1,0
